,orderID,namaPesanan,recommendationShown,recommendationAccepted
338,5P7yj0nq62xtJQWsg1Oc,"['pisang coklat keju', 'risol mayo']",True,False
339,5PGrXkXz7XtB8Od7GBX6,['risol mayo'],False,False
340,5QHbkm5zd2rHA88Ura6K,"['risol mayo', 'cireng isi']",True,False
341,5Rwttceii0ppkU6AWIXT,"['penyetan', 'teh', 'kopi']",True,True
342,5SJBHca5z5CsUvikLKqz,"['sayur harian', 'kopi']",True,False
343,5Umn1b2eIJBvLQRNoT1k,"['ayam goreng', 'nasi putih']",False,False
344,5VQ1wzTCQb0j7Wu8V7q3,"['risol mayo', 'cireng isi']",True,False
345,5VvTZqsGdMgp5UGapz0V,['float'],False,False
346,5WnEgJJt5cW8ApdyXG6a,['es jeruk'],False,False
347,5YOlTusljBJvQP6m94ds,"['risol mayo', 'gorengan', 'teh']",True,False
348,5YRisHwgTvihEraPDLsj,"['pisang coklat keju', 'risol mayo', 'mie']",True,True
349,5ZzdEmRFjVsCQGXF2NnZ,['mie'],True,False
350,5bz6JftBulqLZmz5hEra,"['kopi', 'kopi']",True,False
351,5g5FBzvBN9TEdOSBNy6f,['risol mayo'],True,False
352,5hwRceIH5YEOVhd1AAmN,['sayur harian'],True,False
353,5iwlmJzDhnm4QR6dFndw,"['mie', 'float']",True,False
354,5jmE8YEtiOb5gOGxz6Bz,"['telur', 'nasi putih', 'kopi']",True,False
355,5k0tv5ctD6eHHZ0nJuGO,['risol mayo'],True,False
356,5p99UwDAFOOYyglSttR9,"['sayur harian', 'teh', 'gorengan']",True,False
357,5pJNqsYhMbggEMa4ON8y,['gorengan'],True,False
358,5pe904HMCZXnE9gcxb55,['telur'],True,True
359,5ph2Cwi6QX2er2WXtaSA,"['tahu krispy', 'cireng isi']",True,False
360,5pk00G9cHy7uVy4Rg3po,"['mie', 'kopi']",False,False
361,5s79U0MqH9C5lP4B01HB,"['penyetan', 'gorengan', 'gorengan']",False,False
362,5tQhM0tGQaULzv8vZkt3,"['risol mayo', 'cireng isi']",True,False
363,5tYzeHOke3GH7dHV2cQY,"['sayur harian', 'teh']",False,True
364,5uHxJMJme8SyLtuw5vzU,"['penyetan', 'air putih']",True,False
365,5uyWuK8Rtdxs0J7k20lY,['french fries'],True,False
366,5wVP1YBi4KbX11sGCnES,"['kopi', 'kopi']",True,False
367,5wvY2MQiwtVJvaQ1zSN1,"['mie', 'teh', 'cireng isi']",True,False
368,5x3iLAA9PTpkOCGSTQAf,"['risol mayo', 'gorengan']",False,False
369,5zQFJXuGOCHZML1b7tGp,"['nasi goreng', 'telur', 'air putih']",True,False
370,5zU8qLe0va4onSR27bcP,"['kopi', 'teh', 'risol mayo', 'cireng isi', 'es jeruk']",True,False
371,60vN7dNc6IruKb9QRYhP,['air putih'],True,False
372,63CQKRIZD42ZEGdBp981,"['gorengan', 'pisang coklat keju', 'mie']",True,False
373,64tOQiksyoiBAmPjuEQU,"['cireng isi', 'risol mayo']",True,False
374,657Um0CZFLhkrnVyWZdP,"['penyetan', 'teh']",False,False
375,67RExmH2PQfu8Ih3t7e5,"['es krim', 'teh', 'gorengan']",True,False
376,67cVnmRfmexytEWmCDt6,['es jeruk'],False,False
377,67qGRHpGeXDkphVpK7gA,"['teh', 'mie']",True,False
378,68sY82Q8KpZN54HEIT2w,"['nasi goreng', 'telur', 'kopi', 'kopi', 'risol mayo', 'penyetan', 'air putih', 'gorengan']",False,True
379,69sMheyAqTA9VMzBFH9o,['es jeruk'],False,True
380,6A03C1vmUDdaoPk5xghW,['kopi'],True,False
381,6AC6Wg2jvP2ry4VXBo3B,"['pisang coklat keju', 'tahu krispy']",True,False
382,6BkBgmkgJdMSuBlzNwUo,['penyetan'],True,False
383,6CdZ1xw0zCd3JAZnZiq6,['pisang coklat keju'],False,False
384,6DIcKRAMaL7rhsindZ0i,"['french fries', 'air putih', 'float', 'mie', 'cireng isi']",True,False
385,6DRfLIIBLQAPA6Rhl9qw,['teh'],True,False
386,6FUobmVtjuAFHwgrVE8t,"['mie', 'gorengan', 'nasi putih', 'teh', 'pisang coklat keju']",True,False
387,6IPaWzyGWKdrXwg4T5nF,['mie'],True,False
388,6L7nUCE9AyToRmUVaLHo,"['penyetan', 'es jeruk', 'cireng isi', 'cireng isi', 'gorengan']",True,False
389,6LH0WDnOjgVfSTcolJ6L,['pisang coklat keju'],True,False
390,6NFPtZROyknOwFLRAHJr,"['float', 'kopi']",True,False
391,6OBLMFUsNS924lRG1Eff,"['float', 'es jeruk', 'risol mayo', 'risol mayo', 'gorengan', 'kopi']",True,False
392,6P6vdZKgguh4Zod2iXuk,"['teh', 'sosis goreng']",True,False
393,6Qxa1KHvnCQqx8OUkAPe,"['gorengan', 'es jeruk']",True,False
394,6RtrPDP2T2mOoV78DvCk,"['kopi', 'gorengan']",True,False
395,6TOyYLugrcNCVDqFcaKE,"['nasi goreng', 'telur']",True,False
396,6TUA2LApFBY2ovXfChb5,['pisang coklat keju'],False,False
397,6U6Su6uqEnaZF3hgVjNT,"['teh', 'tahu krispy', 'pisang coklat keju', 'cireng isi']",False,False
398,6U6sUooPB6l2Dsbz85nb,['gorengan'],True,True
399,6UAc46PjImbqDiHuyeT0,['kopi'],True,False
400,6UifNjPqxzgugQaSATsm,"['penyetan', 'teh']",True,True
401,6UwAq5Q5Tc5VqY6jHNeJ,['gorengan'],True,False
402,6VcifY01vfFOLEMix3U3,['mie'],True,False
403,6W81bRdhnzQivgMzcTPQ,"['penyetan', 'kopi']",False,False
404,6XgUAg2PrHvAjoVwkbaS,['mie'],True,False
405,6ZVqrLySpbRytY5KjAte,['penyetan'],False,False
406,6azNhEUjeAjWdKJTfLAa,['sayur harian'],False,False
407,6cKFthXqxi5LENomCVFr,['teh'],True,False
408,6e3GdKuByRFdCxbq9Vzv,"['pisang coklat keju', 'gorengan']",True,False
409,6f2PnGTBeC165Vtt3aJI,['sayur harian'],True,False
410,6hBKZp7mWDiJd2JO7VlU,"['risol mayo', 'pisang coklat keju']",True,False
411,6jDXD8dTjb5q3P9CI0c5,"['teh', 'tahu krispy']",False,False
412,6jQMk1IpbCDjil6BTnMz,['kopi'],True,False
413,6ktoERP9eh2fbSgCR2kx,"['cireng isi', 'gorengan']",True,False
414,6oN2H1MTCC5WBzbrzj1u,"['kopi', 'es jeruk', 'teh', 'french fries', 'nasi putih']",True,False
415,6oQzCDdielfFDcCnCTZu,['risol mayo'],True,False
416,6onfbQOC2XXAZh7GPN0f,['risol mayo'],True,False
417,6pOzvilTlPGTUCxVnDf3,['gorengan'],True,False
418,6pnD2QDc8MrHwXbP0NPb,"['mie', 'gorengan']",True,False
419,6poGrmPBmM4vQUWl0VQw,['pisang coklat keju'],True,False
420,6r2J6XYDHzDQMZJPnSPi,"['kopi', 'cireng isi', 'pisang coklat keju']",True,False
421,6st5ZqIpPwQalu1yPSTh,"['risol mayo', 'gorengan']",True,False
422,6tWnvuf7YvdkaZ5S6R78,['nasi goreng'],True,False
423,6v7BzE2XzNI0JcjqDymI,['es jeruk'],True,False
424,6vDefVVrwO8kgpgDkKoM,"['risol mayo', 'risol mayo', 'teh']",True,False
425,6vTSoicOQstcDa1KklYK,['risol mayo'],True,True
426,6vjU4yzbN8EK1pLLYXzM,['penyetan'],True,False
427,6wBCDUkpQGijJpchKe4R,"['risol mayo', 'teh']",False,False
428,6wMbmfoCLqnZWvJJUzth,"['risol mayo', 'cireng isi']",True,False
429,6xMpAy6xpTvTD6umpBR2,['penyetan'],True,False
430,6xoA30kYh93eQRKT1siK,['mie'],False,False
431,6yYL9u4QbDt9Fue5eRkZ,"['kopi', 'gorengan']",True,False
432,6ysCgixgY87L4y1rLHLD,"['sayur harian', 'teh']",True,False
433,6ywpwjmZh6oFtn6uY5gE,"['es batu', 'sosis goreng']",True,False
434,6z8asi7yD2iPhOhxyh4w,['float'],True,False
435,6zgF4X8fcrNJ1gTTLaoO,"['gorengan', 'cireng isi']",True,False
436,70X24pFp708skoi5sMvi,['teh'],True,False
437,71ZFaCXNIiEdTGbZmpoe,"['kopi', 'sosis goreng']",True,False
438,72Rk1Ys7wlyEPR7GL36m,"['sayur harian', 'ayam goreng', 'es jeruk']",False,False
439,72YjGAzqUb7gYWhtxzHx,['sayur harian'],False,False
440,75mpKpsXSJcHul2eXvUA,['risol mayo'],True,False
441,76Vc217j4530wtvl6P8M,"['es jeruk', 'float']",True,False
442,76y7P2S55CWwpDW60wCJ,"['gorengan', 'risol mayo']",False,False
443,79YO0ia5AoHAaMpPMytJ,"['mie', 'kopi', 'risol mayo']",False,False
444,7CVPnsLFE4oClaIgpBry,['sayur harian'],True,False
445,7CoyfPXVwPSMY9cUI04d,['mie'],True,False
446,7EnBIREuPL5MpcRkDqqc,['gorengan'],False,False
447,7HUeC0r8Bac8DQ18ey0Q,['es krim'],True,False
448,7HnFavAirK6SxMjIBUfr,"['kopi', 'penyetan']",False,True
449,7JB4bdCJfqMyTBv7hygL,"['french fries', 'teh']",True,False
450,7JF5APSxwnY6QFDSeHyf,"['mie', 'teh', 'sosis goreng']",False,False
451,7JhCsl5newurjyUVU78C,"['tahu krispy', 'gorengan']",True,False
452,7LLs9FlJzd6fhGByhUaX,['sosis goreng'],False,False
453,7O05uQlW9X6jfCJ5FiFw,['air putih'],False,False
454,7Q8HCytb1WqUYsqEJXid,['risol mayo'],True,False
455,7R6INNqxmQeL2KP1S6np,['float'],False,False
456,7SF5eOiEgVPJmbEjGTTA,['gorengan'],False,False
457,7TtKYjI9sseBMIQ8ZWDy,['risol mayo'],False,False
458,7V6x1Ed6EAjdNM7l8dSe,"['mie', 'cireng isi']",True,False
459,7VHHX67cSoRLDjrKSvr8,"['pisang coklat keju', 'cireng isi']",True,False
460,7XBfJohWgVeTSCQ8hBRj,['kopi'],False,False
461,7YrPCfdqL7ouAec2bTCd,['float'],False,False
462,7ZuE2efiIrXLrSiePKbw,['cireng isi'],True,False
463,7d5ZA6u7FCoW7H9BGcwZ,['mie'],True,False
464,7dub0BK6T5xhv0GuOmem,['pisang coklat keju'],True,True
465,7eZCdUKFwxoW77rkfFb7,"['risol mayo', 'pisang coklat keju']",True,False
466,7fPFr96E43SyMaB5pTx0,"['nasi goreng', 'teh', 'pisang coklat keju', 'cireng isi']",False,False
467,7gAcmsU8g5zWd6P2Nqbx,"['pisang coklat keju', 'gorengan']",True,False
468,7iJPaLwuYdjpJ6Evn9jJ,"['kopi', 'gorengan']",False,False
469,7kQ8RTRyUjZQXXadn3DX,['es jeruk'],False,False
470,7kQxkXyYOBIIfryEA77x,['cireng isi'],True,False
471,7kfXG1Q4fN7YoT0BNmDU,"['sayur harian', 'gorengan']",True,False
472,7kutFc4HMSOMyBMJTJt7,"['nasi goreng', 'sosis goreng', 'cireng isi', 'gorengan']",True,False
473,7lJk87OBod4d6cfNB2aL,"['penyetan', 'air putih']",True,False
474,7lnYmwVeEwQHPoFDExXI,"['risol mayo', 'gorengan']",True,False
475,7mC6cHZkZpkKw4O6Y8x0,"['penyetan', 'teh', 'gorengan', 'pisang coklat keju']",True,True
476,7oEZLvbTurGWjUq8GN0C,['teh'],True,False
477,7pyWDnJoCODAf2pEvxZv,['float'],True,False
478,7sDLvX6GT4t6kQN8YNCi,"['air putih', 'mie']",True,False
479,7uP31NTk2lx22LseDOQ7,['mie'],True,False
480,7x2yisz7FC8AXU2HONZA,"['mie', 'risol mayo']",True,False
481,8050nCIGxxnva9sUt2kD,['mie'],False,False
482,80GXZph53F2ulYch4Z1x,['risol mayo'],False,False
483,82Nf3A1os9cR9iGC7hGn,"['float', 'kopi']",True,False
484,83TVBIFfnpsbTGp1eNyX,"['air putih', 'sayur harian']",True,False
485,83fxBDZkb0nzHRcDJY5Y,"['kopi', 'sayur harian']",True,False
486,87TYLpd48zTMdJsnnlpq,['teh'],False,False
487,893TfbcH0WBWfZ4bwlat,"['penyetan', 'penyetan']",True,False
488,89b99kpi14MSYXLAz5Xo,['gorengan'],True,False
489,8AMiYpC69u8B94trrJHd,['risol mayo'],False,False
490,8AqUZ1PjgAJBIrnRTXHt,['es jeruk'],True,False
491,8BoEGiR3KfQdoF6XMVCV,"['mie', 'teh', 'gorengan']",False,True
492,8E2gYSwItmUj3uMjuZMf,"['cireng isi', 'risol mayo']",True,False
493,8E2hlmgwWfyP7o8br4jx,"['penyetan', 'air putih']",False,True
494,8FM7ekDl6ODq5vmyeeuk,['kopi'],False,False
495,8FQcL5SwiSr16w364xEH,['risol mayo'],True,False
496,8FbJz8geDTFTqsdlgl32,['teh'],True,False
497,8Fj1eI2J9N8ZpTDLAyBv,"['cireng isi', 'penyetan']",False,False
498,8HLr5ceLkGfXDNjioFuR,['pisang coklat keju'],True,False
499,8IJvtJ7c8fXce3vikw3x,"['risol mayo', 'gorengan', 'es jeruk', 'mie', 'sosis goreng', 'teh']",False,False
500,8IMICgVE0p8HQSFqG6h2,"['risol mayo', 'cireng isi', 'pisang coklat keju', 'es jeruk']",True,False
501,8Iel7qEBMkZ2jbvW8W2d,['kopi'],False,False
502,8JV2p1K52RCFm3U8U26g,['kopi'],True,False
503,8Kg9ZQ2I1amMqAd9Kzo9,['penyetan'],False,False
504,8KlJV3hcHNWDeDukD7Sq,"['mie', 'gorengan', 'risol mayo']",True,False
505,8LVV8qnK5Q4VrJJgFj4W,['risol mayo'],True,False
506,8NiC0rm9jpBdw76A1n5G,"['nasi goreng', 'telur', 'gorengan', 'air putih']",True,False
507,8QvpNclDjrjHNGzrG4Jl,"['penyetan', 'penyetan', 'tahu krispy', 'es jeruk', 'teh']",True,True
508,8S2N14M9ewYRswA8ZvgT,['gorengan'],True,False
509,8SMit5EPkqX03V9QCIBK,['float'],True,False
510,8TuLIwnoN0jBnYJiuJej,['mie'],True,False
511,8V2QnhvdB0Eq6qvQyLGh,"['penyetan', 'gorengan']",True,False
512,8WLb45gXxg7R23Nsp2Ko,['pisang coklat keju'],True,False
513,8WexQCAIemJ5G6KBd5Lu,['penyetan'],True,False
514,8WsNb2lMYUSjdfAFffMY,"['mie', 'sayur harian', 'teh', 'french fries']",True,False
515,8XPjqzxn6CXP7EYZBfLk,['es krim'],False,False
516,8XZonxBvhFURdiknpmyo,"['mie', 'teh', 'kopi', 'risol mayo', 'cireng isi']",True,False
517,8YDAOJCyYtl3H8IYhX78,['teh'],False,False
518,8aGFYfCExJAYLc7EtYyg,['es jeruk'],True,False
519,8af8TcHY4K9mTBPMeJel,"['penyetan', 'teh']",True,False
520,8bRRpKVLGqSxDlifmECp,['kopi'],True,False
521,8dbFleEgFxNVUgVNnFId,['risol mayo'],False,False
522,8dwvx4s3222SxZuhBKqL,['gorengan'],True,False
523,8egoNIVoZABpSedqSRYR,"['mie', 'gorengan', 'kopi']",True,False
524,8fMzRXIiTZFAXLeB37We,['mie'],True,False
525,8gzfKpeMvl7T5CvQUgNx,"['nasi goreng', 'teh']",False,False
526,8hpw5rdtNojFDT4ZFEw6,['kopi'],False,False
527,8j751zgfg23m7IYCYAXg,['risol mayo'],True,False
528,8lFrjWCpceKWNCGTpYUG,"['kopi', 'risol mayo', 'cireng isi']",True,False
529,8ljtYdcvcVo9dUukAkts,['es jeruk'],True,False
530,8mT9RZSLq5jdMRcS83TV,"['teh', 'teh', 'nasi goreng', 'telur']",True,False
531,8tU7UjAF3sXkxlc69cO7,"['kopi', 'teh', 'teh', 'gorengan']",True,False
532,8utpyxg5UaVfCW87lkkj,"['teh', 'float']",True,False
533,8vGmOOxCte95wiDYs64y,['float'],True,False
534,8xMWpTI0MP3vd2aKb3AT,['kopi'],True,False
535,8yDuhvLeWVIwLlEGceNP,"['penyetan', 'teh', 'mie']",True,False
536,9099fHzkzxA4WyMzao7q,"['kopi', 'float', 'pisang coklat keju', 'gorengan', 'cireng isi', 'air putih']",True,True
537,93O3YNOk5ragNf6fjIQT,['kopi'],True,False
538,94nRXmGqX1u5scNPDeSx,"['sosis goreng', 'nasi putih', 'es jeruk']",True,False
539,94qWBy2COWWRkQUZ7g5j,['teh'],True,False
540,959O9B8Np9jOpRnFUK3d,['teh'],True,False
541,95LmgLvWSDNzpluNoU2e,"['teh', 'gorengan', 'risol mayo']",True,False
542,95SE43MO9IsYzuV4p49T,"['float', 'kopi', 'kopi', 'nasi goreng', 'risol mayo', 'cireng isi', 'gorengan']",True,True
543,95x74DapjhMziApO9et1,"['kopi', 'penyetan']",True,False
544,981JLQi45wNPTvQpMl0S,['es krim'],True,False
545,98DuU1BnDaDgN2JHpGUA,"['penyetan', 'nasi goreng', 'penyetan', 'teh']",True,False
546,9Aj52DEYUuVIgNuFqy6L,['cireng isi'],True,False
547,9DbnQst0CsJhHUvXk9Fb,['kopi'],False,False
548,9DohTPoYfNT0sPgLcUMD,['teh'],True,False
549,9ESH40lR2yBo7rOCo4YN,"['kopi', 'es jeruk']",True,False
550,9Hvoz4qgtv1XNODx6TYE,"['teh', 'sosis goreng']",False,False
551,9IhdIxsDaY2F2Y0X3j8p,"['kopi', 'cireng isi', 'risol mayo']",True,False
552,9KXYz4Hy82Sl9iKwDpOs,"['gorengan', 'risol mayo']",True,False
553,9KsE8RyxTrEJ9oZVJmEH,"['nasi goreng', 'risol mayo', 'teh', 'gorengan']",True,False
554,9NduIQPUfb7ZMvv92ySb,"['cireng isi', 'kopi']",False,False
555,9OHaoFQuYTRqWhYZNkUL,['kopi'],True,True
556,9PLDzBp2BNSnjjmQ4PoS,['gorengan'],True,False
557,9T6Z4fs9ZQoAoqmb0Q06,"['kopi', 'float']",True,True
558,9U6wjdewBwVh2FnbmOeq,"['sayur harian', 'float']",True,False
559,9UaIjniqg4tQoZvq0BRW,['pisang coklat keju'],False,False
560,9ZQBF94ePikh33ZMiTST,['sosis goreng'],True,False
561,9ZQsZtC5T3Lm9eD8oBil,"['pisang coklat keju', 'float']",True,False
562,9ZoxU7ou4Xy7lTkCKfe0,"['teh', 'risol mayo']",False,False
563,9bDpy39EmuSMpbGlErdj,"['penyetan', 'teh']",True,True
564,9dXe4G2je1KjvRlrygmm,"['penyetan', 'float']",False,False
565,9eZhBBhQJeiPcgLWSGYA,"['mie', 'gorengan', 'risol mayo']",False,False
566,9fZUudKCrzhocHFgS062,"['kopi', 'pisang coklat keju', 'risol mayo', 'cireng isi']",True,False
567,9g4alzf8IPgU2T1t0gcZ,"['pisang coklat keju', 'cireng isi']",True,False
568,9gjyHkXrtGiEdXkG9mO9,['mie'],True,False
569,9hIcNVZ9RPiVbKWp3yD7,"['penyetan', 'mie', 'nasi putih']",True,False
570,9iOijfa0kORUOeRD5C2O,"['mie', 'penyetan']",True,False
571,9iiEHi8p3nf3OieixssP,"['kopi', 'gorengan']",False,True
572,9j3zNfhcwSP1om4Rn3xk,"['risol mayo', 'cireng isi']",True,True
573,9kUcwOPkOG82p8w4B8ZD,"['sayur harian', 'air putih']",True,False
574,9kroN7LeEsHtkcOeyV0o,"['gorengan', 'teh']",True,False
575,9l2bWqe0kQzdIUucFT3Z,"['cireng isi', 'gorengan']",True,False
576,9lZ8lM0W21dMAtwls46H,['risol mayo'],True,False
577,9lpUEmo5eEijjtNIH12d,"['sayur harian', 'teh', 'float', 'penyetan']",True,False
578,9lyVtPrmAlw9pelR4J06,['sayur harian'],True,False
579,9mi8ODSw48M7XuYpsF0T,"['mie', 'risol mayo']",True,False
580,9mryUKkzs3f1dPD1pDNl,"['teh', 'gorengan', 'mie']",True,False
581,9mvygicMT4eBTjylmX37,"['teh', 'teh', 'es jeruk', 'french fries', 'french fries', 'gorengan']",True,False
582,9nCYMWOK0bpsJ3xs7spK,['penyetan'],False,False
583,9ofi9reRrlts7BMiBaaw,['risol mayo'],True,False
584,9p89aV1QmYnZc2wjte2Z,"['mie', 'risol mayo', 'cireng isi']",False,False
585,9qZNSLhIUnZbm8MudV0f,"['penyetan', 'teh']",True,False
586,9r48Reot3xqe3etYpcrS,"['tahu krispy', 'sosis goreng']",False,False
587,9s2tReADbU9c5WCXuaOO,['gorengan'],True,False
588,9tDyMJECOBtJ6hsBLlZ4,"['float', 'cireng isi', 'risol mayo']",True,True
589,9tGDOPQvZkFW4aBkjpsg,"['french fries', 'tahu krispy']",True,False
590,9tjAmKsXAdCBCZp4qshN,"['tahu krispy', 'risol mayo', 'es jeruk']",False,False
591,9x3thkgLSUQEct59YLTV,"['french fries', 'gorengan', 'gorengan']",True,False
592,9xYJ52OdggCk15rDzHI5,"['teh', 'es jeruk', 'nasi goreng', 'tahu krispy']",True,False
593,A0HFh24zE9LjzxW2LAY9,"['penyetan', 'air putih']",True,False
594,A1aeFqBN2Ozan94QtaGs,"['penyetan', 'es jeruk', 'risol mayo']",False,True
595,A5JYSEg7s9t0CjkwFiJ5,['risol mayo'],True,False
596,A6Vc6qdekWRd0Z4ZbKTL,"['mie', 'kopi', 'cireng isi']",True,False
597,A8ZyPXKyk0YK0XMPXCqy,['gorengan'],True,False
598,ABhyRgo6AfyASqQkQxui,"['penyetan', 'kopi']",False,False
599,ACm5snTf8tEb6jThNaJ1,"['penyetan', 'teh', 'gorengan', 'pisang coklat keju']",True,False
600,ADJ2NaXySvI8ltj6pvwS,['pisang coklat keju'],True,False
601,ADWSjBDsZHk6tFNLfWyR,"['french fries', 'risol mayo']",True,False
602,AEZigzR5gCswlJpg0CK2,['cireng isi'],True,False
603,AFA5ofhgGcxkapj7tDRI,"['penyetan', 'teh', 'risol mayo']",False,False
604,AFmKWYZo6v1W8tSrCl2v,['risol mayo'],False,False
605,AFz30g9s6Pb10RY1WEOy,"['mie', 'air putih']",True,False
606,AHoFt9DKpejTKijM0RB0,"['risol mayo', 'gorengan']",False,False
607,AKar4zJK4CYpXmHQcKTW,"['float', 'cireng isi']",True,False
608,AKldccHuNnldeapy0Ski,"['kopi', 'es jeruk', 'teh', 'gorengan']",True,False
609,AMeuSw1h9b7HdgiYmiX4,"['french fries', 'float']",False,True
610,APDEhuIBWVHDaJS4KMFr,"['mie', 'teh']",True,False
611,APUqgRoXJPIWVRNuT7cr,['nasi goreng'],False,False
612,ASAR4nvmFUb2kcWuhTdt,"['teh', 'cireng isi', 'risol mayo']",True,False
613,AU9TIcEsbkHbITrkrulS,"['teh', 'es jeruk']",True,False
614,AUASUrN9DdQfyf6P12oR,['teh'],True,False
615,AUp5LRr6s0bsAcEAJSVM,"['penyetan', 'penyetan', 'es jeruk']",False,False
616,AUqYKXQxj6tiDsfZfONJ,"['kopi', 'penyetan', 'gorengan']",False,False
617,AVso7syrojJ9kNT53GEG,"['nasi goreng', 'telur', 'kopi']",False,False
618,AWKhiVu9WDvlQQRc5Kj6,"['cireng isi', 'risol mayo', 'kopi', 'kopi', 'gorengan']",True,False
619,AWPrbWH8qRGkmPLnRlx9,"['es jeruk', 'kopi', 'mie']",False,False
620,AWrqxxNiEWmTtATASeR4,"['nasi goreng', 'teh']",True,True
621,AZgHnje8cJomHD4jNmdi,"['mie', 'nasi putih', 'gorengan']",False,False
622,AcPB53kh5BsS1UfmOuAd,"['teh', 'nasi goreng', 'telur', 'gorengan']",True,False
623,AdEZrDH5q6CyttmIgEwz,"['penyetan', 'teh']",False,False
624,AfkTRSuoxy0lF7AYfcD7,['kopi'],True,False
625,AhEWdAlyHgLilvbsDadT,"['cireng isi', 'pisang coklat keju', 'teh']",True,False
626,Ai16di91ZcHv4ZmNSc5Y,['nasi putih'],True,False
627,AjAQrYCZeC93M9wEqEkD,['teh'],True,False
628,AkWEg4spUBXA1tDSQff6,"['cireng isi', 'gorengan', 'gorengan', 'penyetan']",False,False
629,Akxu2oI6bkgHs1qtbnxj,"['penyetan', 'teh']",True,False
630,AnPzlwM3XaCB9JfDIcKl,"['risol mayo', 'gorengan', 'kopi']",True,False
631,ApXvWMzUrQpl6iF21pGs,"['penyetan', 'teh']",True,False
632,ApuqNe0nyXFH07OrBv2j,"['sayur harian', 'es jeruk', 'risol mayo']",True,False
633,ArjOXTdZf4xR9WNNF1yw,"['nasi goreng', 'penyetan', 'teh', 'gorengan']",True,False
634,AxEifJgPVFVAef3hSFVx,['sosis goreng'],True,False
635,Axvym3DbSj3OQnfMA7m0,['gorengan'],True,True
636,B02qIADE019RunfHQcYG,"['penyetan', 'gorengan']",True,False
637,B0R15u9szwVfBoAPrP0p,"['penyetan', 'es jeruk']",True,False
638,B1y6qMNUfNdWzO7qSTmc,['sayur harian'],True,False
639,B2ztd8VU2OQf0BbBLYoQ,['teh'],True,False
640,B31SBi9ENdtAjH1E58aX,['gorengan'],True,False
641,B47tXebnuder5qFgSgcf,"['teh', 'pisang coklat keju', 'sosis goreng', 'risol mayo']",False,False
642,B5aGT3NXUGA5qSdgLsyJ,['pisang coklat keju'],True,True
643,B8pQmyUMUCPApoVRoSri,['gorengan'],True,False
644,BBB4ZoKNsKawfq7W5Zmd,"['penyetan', 'es krim', 'penyetan', 'nasi goreng']",False,False
645,BBbf8rccgSikkeXaxSjZ,['gorengan'],True,False
646,BBbhyPDutunzfbB3Pn1Z,['nasi goreng'],False,False
647,BDKY0IQpgsKHnAwB2mRK,"['risol mayo', 'gorengan']",True,False
648,BEoLO2NNj4ytHUZEmByJ,"['risol mayo', 'gorengan']",False,False
649,BEyDtlT5juDK8Ps1YMhV,"['mie', 'nasi putih', 'teh', 'gorengan']",True,True
650,BF9JfB0RX0bjTVi4cbra,['float'],True,False
651,BFDMqfh6E9sVfIhn9L9I,['air putih'],True,False
652,BGKV4QBSExNHSToG2BI2,['teh'],True,False
653,BHaN3T6fZbwuttun6ris,['cireng isi'],True,False
654,BInfz8yt97pJteCsqrTV,"['mie', 'pisang coklat keju']",True,False
655,BJpGPu3znzWHVuV6JEtK,['risol mayo'],True,False
656,BLIN76lu8G21f8vQf6Mv,['mie'],True,False
657,BO31NTh5u1lmdskteH1M,['pisang coklat keju'],True,False
658,BOUdBt5JgKED8iKVVVjC,['mie'],True,False
659,BOqtAGJ8ZRdOuRcqEPbQ,"['es jeruk', 'kopi']",False,False
660,BPM17SKm9ovwXvscAHfw,"['french fries', 'cireng isi', 'penyetan', 'kopi']",True,False
661,BPOW7iMQDAWDY5DUztrg,['risol mayo'],True,False
662,BQESwmMp2FBPMIO1wxUA,"['mie', 'mie', 'nasi putih', 'gorengan', 'cireng isi', 'tahu krispy', 'float']",False,False
663,BR3YD5AqH8WikTVzFzrx,"['risol mayo', 'cireng isi']",True,False
664,BRxFxuOucnrsPvPX6Epy,"['cireng isi', 'gorengan']",False,True
665,BSoE5FlHW7g5krSznuMs,['kopi'],True,False
666,BSuKPCPIGJZZ3cQSV0rw,"['cireng isi', 'tahu krispy']",False,True
667,BTI22OTOllNkGDi9mlpJ,['gorengan'],True,False
668,BTztkdziHG4IPaUt7fG1,['risol mayo'],True,False
669,BWzJfMpv4OY39gxRbsPz,"['mie', 'kopi', 'gorengan']",True,False
670,BZ4jlua9MZBS0zA7RJ2O,['kopi'],True,False
671,Bb2CQ6E1AUaiIuP3zMk4,['risol mayo'],True,False
672,BbVtoMWy3H8o3yUXKiYe,"['kopi', 'es jeruk', 'gorengan']",True,False
673,BdCpjN1YBGtGDsKIKkAm,['es jeruk'],True,False
674,BdNLSvC9X2zsO1HjvQRo,"['french fries', 'kopi']",True,False
675,BdWCLQqCetCEfxk31vlq,['gorengan'],True,True
676,BdgBmahKcdYN38bByOsi,"['teh', 'teh']",False,False
677,BdtJ67qG84U0mx1YPfiC,"['cireng isi', 'gorengan']",True,False
678,Bhi9g1p6CzpkMgYwbblI,['telur'],True,False
679,BkAMVCOYtisvMJklxH6b,['gorengan'],True,False
680,BkEhk5ZJea4CKo4GzPs9,"['nasi putih', 'mie', 'teh', 'risol mayo']",True,False
681,BkKkMHf3UijsdD4p8JrJ,['float'],True,False
682,BkifMtCjJYs5tAOdKfvb,"['risol mayo', 'tahu krispy', 'es krim']",True,False
